entity_id,organization_name,address_record_id,address_type,address_line_1,address_line_2,city,county,state,postal_code,phone,primary_license,npi,hoursoperation,primary_taxonomy_id,taxonomies,accessibility,behavioral_health_services,caresettings,languages_spoken,fees,population_served,gbp_id,hash_value,source,created_at,upsert_reason,job_id,processing_date,processing_status
2230982,J. YEO PSYD COUNSELING PLLC,28267803,1,1312 17th St Ste 77888,,Denver,Denver,CO,80202,(878) 227-9736,,1477266294,{},261QM0801X,"{103G00000X,103TC0700X,261QM0801X}",{},{},{},{},{},{},51002258,e0cc443fd79ce1ad45f40c726b644cb74383d453d29c272fa37010f0d779e655,hsd api,1/5/24 9:44 AM,No change,,,
134051,"TRANSITIONS COUNSELING SERVICES, LLC",34171,1,19641 E Parker Square Dr Ste F,,Parker,Douglas,CO,80134,,,1578661963,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51002259,b3e19f4b71c5e6447d148a4f10039bf746b1af5dd51cbaaffc3b33e7c32f30c9,hsd api,1/5/24 9:44 AM,No change,,,
101401,PEAK VISTA COMMUNITY HEALTH CE,1402,1,875 W Moreno Ave,,Colorado Springs,El Paso,CO,80905,(719) 632-5700,,1407150121,{},261QF0400X,"{261QF0400X,32}",{},{},{},{},{},{},51002261,5690eb620e95b88d04cab9b7c70d8d496e757c9eaaea44f0612bf994e7f191fb,hsd api,1/5/24 9:44 AM,No change,,,
105160,NORTH RANGE BEHAVIORAL HEALTH,10477410,1,1140 M St,,Greeley,Weld,CO,80631,(970) 347-2120,,1033444278,{},261QM0801X,"{261QM0801X,261QR0405X,35,64,64,324500000X,261QR0405X}","{""Deaf/Hard of Hearing"",""Visually Impaired""}","{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(""Clinically Managed Residential Detoxification"",SubstanceUseServices)"",""(""72","{NULL,NULL,NULL}",{English},"{Medicaid,""Private Insurance"",""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Offender,""Clients referred from Court/Judicial System"",""American Indian""}",51002262,460ee0f6f0e4f454335b04f9c9ac8fc296eff0547c99caabfcaf3258ea9f19fe,hsd api,1/5/24 9:44 AM,No change,,,
256129,UTE MOUNTATIN UTE HEALTH CENTER,13110144,1,PO Box 49,232 Rusting Willow Street,Towaoc,Montezuma,CO,81334,(970) 565-4441,,1619186558,{},261QF0400X,"{261QF0400X,""""}",{},{},{},{},{},{},51002263,cd82db6969ce36e950c047afbbc409337070aa21e756dff1e40b9b4bfe94afdd,hsd api,1/5/24 9:44 AM,No change,,,
218942,,28567389,1,10846 Towerbridge Rd,,Highlands Ranch,Douglas,CO,80130,(720) 209-5138,NLC14,1851643340,{},251S00000X,"{251S00000X,NLC,""""}",{},{},{},{},{},{},51002268,202512f2000463c707c6587aaef99f22c64334e7be80e3d3306d1ed876c786c9,hsd api,1/5/24 9:44 AM,No change,,,
1915457,WESTSIDE BEHAVIORAL CARE,13686953,1,1650 38th St Ste 100E,,Boulder,Boulder,CO,80301,(303) 986-4197,,1114503455,{},261QM0801X,"{261QM0801X,25}",{},{},{},{},{},{},51002269,1d35dd33689cf196d915de9e4911c9ea33278a013cf3efcb2ca010727102ee4e,hsd api,1/5/24 9:44 AM,No change,,,
960610,COLORADO WEST REGIONAL MENTAL HEALTH INC,3723664,1,234 Cody Ln,,Basalt,Pitkin,CO,81621,(970) 920-5555,,1386208809,{},261QM0801X,"{261QM0801X,35,""052 Inpatient Psychiatry (Free-standing inpatient"",""076 Mental Health Residential Treatment Facility ""}",{},{},{},{},{},{},51002270,db8187db419d45e32d90f6477370e1ec25aa3114e186066275af27486aa6f117,hsd api,1/5/24 9:44 AM,No change,,,
2080631,COLORADO COALITION FOR THE HOMELESS,23205016,1,2111 Champa St,,Denver,Denver,CO,80205,(303) 293-2220,,1841936572,{},261QF0400X,"{261QP2300X,385H00000X,261QF0400X,32}",{},{},{},{},{},{},51002271,c0caef3f750201cfd529c250f7ed5f160553150f5dd84148ca0eb17b6e7bb722,hsd api,1/5/24 9:44 AM,No change,,,
130366,GRIFFITH CENTERS FOR CHILDREN,30466,1,2705 Midway Ave,,Grand Junction,Mesa,CO,81506,(970) 812-6251,,1659722825,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002272,5e553bdc5520e8bf229a954e10ac55ee15366a4af33cdc4ba0d801e49e11816b,hsd api,1/5/24 9:44 AM,No change,,,
1904469,"TRUE TO HEART COUNSELING, LLC",26195954,1,5440 Fawn Ridge Way,,Castle Rock,Douglas,CO,80104,(720) 248-7419,,1841881083,{},251S00000X,"{251S00000X,25}",{},{},{},{},{},{},51002273,b1ca87f1bd0ed5062011a1c6fb65bcb19c498d5469ed01b5cdb4d1ca4bb2be22,hsd api,1/5/24 9:44 AM,No change,,,
1477553,SOUTHWEST COLORADO MENTAL HEALTH CENTER INC,26200180,1,1125 Three Springs Blvd,BLVD,Durango,La Plata,CO,81301,(970) 335-2244,,1750901260,{},261QR0405X,"{261QR0405X,64,261QM0801X}",{},{},{},{},{},{},51002274,f349f7d43b417def850de1b2bdb7032e5e4e9cec48b245b647f1be05fba88801,hsd api,1/5/24 9:44 AM,No change,,,
156564,"JENNIFER L. BEYER, LCSW, INC",56930,1,723 N Nevada Ave,,Colorado Springs,El Paso,CO,80903,(719) 659-9346,,1922493584,{},261QM0850X,{261QM0850X},{},{},{},{},{},{},51002275,b803997b6e762546e247f06d23788ee904f3f0c37165f07d2cf20e2e753d7806,hsd api,1/5/24 9:44 AM,No change,,,
2028453,POWER OF MIND COUNSELING,17603738,1,951 Riddlewood Rd,,Highlands Ranch,Douglas,CO,80129,(720) 527-0650,,1104491729,{},251S00000X,"{251S00000X,101YP2500X}",{},{},{},{},{},{},51002277,0a98ec5ebaf03e63efe83d444034b77962d16633688f62ec41d70403983e4d69,hsd api,1/5/24 9:44 AM,No change,,,
1831881,MENTAL HEALTH CENTER OF DENVER,10454144,1,2600 S Grant St,,Denver,Denver,CO,80210,(303) 504-6500,,1366038820,{},261QM0801X,"{35,320800000X,261QM0801X}",{},{},{},{},{},{},51002278,c6c8e28d4d82b0212eba68b5953b6f03fbc95b5dd728c5ae5eec316d9c180e1b,hsd api,1/5/24 9:44 AM,No change,,,
1477653,COLORADO WEST REGIONAL MENTAL HEALTH INC,8756945,1,136 E 12th St,,Rifle,Garfield,CO,81650,(970) 625-3582,,1164055075,{},261QM0801X,"{261QM0801X,35,""052 Inpatient Psychiatry (Free-standing inpatient"",""076 Mental Health Residential Treatment Facility ""}",{},{},{},{},{},{},51002279,97100199b801162ce23b105e60d069efcda71431ae87b0d8096aaa8dcf4543c7,hsd api,1/5/24 9:44 AM,No change,,,
2078251,KHAMMAY DEE COUNSELING & CONSULTING,23146109,1,1195 S Wolff St,,Denver,Denver,CO,80219,,,1437805041,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002280,71ebc4eae633eeeeca291c1be8037fc12703f9595161ffc0b93e45fa7ef1609f,hsd api,1/5/24 9:44 AM,No change,,,
255540,REGION SIX ALCOHOL AND DRUG ABUSE CORP,13618103,1,11000 County Road Gg.5,,Las Animas,Bent,CO,81054,(719) 456-2600,,1992768790,{},,"{324500000X,25,64}","{""Deaf/Hard of Hearing"",Wheelchair}","{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Youth Treatment"",SubstanceUseServices)"",""(",{},"{English,Spanish}","{Medicaid,""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,""Clients referred from Court/Judicial System"",""American Indian""}",51002281,823db2650cccbcd4dac673991cd36425326b94f5661468ac7038dd44de29c1ba,hsd api,1/5/24 9:44 AM,No change,,,
235149,"JANET B WRIGHT, MA, MSW, LPC, INC.",137503,1,1015 W Horsetooth Rd Ste 202,,Fort Collins,Larimer,CO,80526,(970) 224-2207,,1508950536,{},261QM0850X,{261QM0850X},{},{},{},{},{},{},51002282,17cf7c8ecf6d4b975eb261090152ad8eca3c08fcb4914a5aa17f1de8723586e0,hsd api,1/5/24 9:44 AM,No change,,,
956155,NEW HEIGHTS COUNSELING SERVICES LLC,3655223,1,2790 N Academy Blvd Ste 347,,Colorado Springs,El Paso,CO,80917,(719) 321-5370,,1245891688,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002283,2363e91cab720acd13d4e32e51d92a80577a0ae1beb129221e93adf41a9ca169,hsd api,1/5/24 9:44 AM,No change,,,
2080863,MILE HIGH THERAPY,23210249,1,1521 S Cascade Ave,,Colorado Springs,El Paso,CO,80905,(719) 231-6427,,1952049934,{},261QM0850X,"{101Y00000X,261QM0850X}",{},{},{},{},{},{},51002284,c6bf45f70d5bc179d80945cb6bb0d39e4f5a2dceab63de0c4a178b96a2d76483,hsd api,1/5/24 9:44 AM,No change,,,
2231273,AVANTI BEHAVIORAL HEALTH LLC,28268096,1,5950 S Willow Dr Ste 308,,Greenwood Village,Arapahoe,CO,80111,(720) 753-5715,,1568160372,{},261QR0405X,"{261QM0855X,261QR0405X}",{},{},{},{},{},{},51002285,5016201ca73231d570f1ad00de256293c029e662462cb3fec0a9397b770c0bab,hsd api,1/5/24 9:44 AM,No change,,,
2079294,"KMB ENDEAVORS, INC",23172273,1,5865 Granite Way,,Castle Rock,Douglas,CO,80108,(303) 493-1483,,1669123766,{},251S00000X,"{251S00000X,103K00000X}",{},{},{},{},{},{},51002286,8d6c8e202ae4068c7f44bb441232a4757af5217df8882e8daacf5d78eaea6255,hsd api,1/5/24 9:44 AM,No change,,,
2230778,RADIANT MINDS MENTAL HEALTH LLC,28267599,1,1151 Eagle Dr # 156,,Loveland,Larimer,CO,80537,,,1396444584,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51002287,38f2dad1d5ebfa3499bde29a291071a14c9fceb3ee1ced16b6c0b1704af779b4,hsd api,1/5/24 9:44 AM,No change,,,
100081,Centennial Mental Health Center,82,1,1291 Circle Dr,,Burlington,Kit Carson,CO,80807,,,1780103259,{},251S00000X,"{251S00000X,261QR0405X,64,35}","{""Deaf/Hard of Hearing""}","{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Youth Treatment"",SubstanceUseServices)"",""(",{},{English},"{Medicaid,""Private Insurance"",""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Youth,Offender,Minors/Adolescents,""Clients referred from Court/Judicial System"",""American Indian""}",51002288,fedaf205896c578817b5ab12ae0ed864d921319cbc4d9e8d4e0277d28e285461,hsd api,1/5/24 9:44 AM,No change,,,
186165,"THE TURNING POINT, LLC",87059,1,8255 County Road 141,,Salida,Chaffee,CO,81201,(719) 207-4444,,1922552686,{},251S00000X,"{251S00000X,25,NLC}",{},{},{},{},{},{},51002290,2794b50918351d754500d37187a95f6dec6753e47795050de4f8d5bca9878530,hsd api,1/5/24 9:44 AM,No change,,,
1901036,"COMMUNITY REACH CENTER, INC",13039064,1,1870 W 122nd Ave Ste 100,,Denver,Adams,CO,80234,(303) 853-3500,,1508471434,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51002291,d0031b5e751f17cfcb08ed5e52d0bb5d6d52f80edf4c1e7a4b8bcfc7a34448b7,hsd api,1/5/24 9:44 AM,No change,,,
257784,Bright Futures Psychiatry LLC,28387214,1,630 Southpointe Ct Ste 104,,Colorado Springs,El Paso,CO,80906,(719) 289-3173,,1851874010,{},261QM0801X,"{261QM0801X,25,""000 OTHER""}",{},{},{},{},{},{},51002292,638451c35bd400cd82b77c8939bb4570d5ca4b6826901b2af49243617b28d0e8,hsd api,1/5/24 9:44 AM,No change,,,
253287,"CORE COUNSELING, LLC",191195,1,1855 Austin Bluffs Pkwy Ste C,,Colorado Springs,,CO,80918,(719) 999-5073,,1396231494,{},251S00000X,"{251S00000X,CSW}",{},{},{},{},{},{},51002293,639c8ab869203110e8c576d50ee3eb8240c6ac35153aedc338ede777da50a6c1,hsd api,1/5/24 9:44 AM,No change,,,
1476700,NOVIS INITIIS PSYCHOTHERAPY,13078605,1,PO Box 370448,,Denver,Denver,CO,80237,(720) 295-5853,,1760018956,{},261QM0801X,"{101YM0800X,103TP2701X,104100000X,106H00000X,261QM0801X}",{},{},{},{},{},{},51002294,a205c2a91ecb4cdfb3c52f6d7f9af167247c051aadd1f60db1e7ac22284b4da9,hsd api,1/5/24 9:44 AM,No change,,,
100763,SUNRISE COMMUNITY HEALTH,764,1,1400 37th St,,Evans,Weld,CO,80620,(970) 348-1112,,1811295264,{},261QF0400X,"{261QF0400X,32}",{},{},{},{},{},{},51002296,dbb30c7da28d43be0fd75452fc9010c3526854cef65223d12c21f1b8aee6d879,hsd api,1/5/24 9:44 AM,No change,,,
1263603,MILE HIGH COUNCIL ON ALCOHOLISM AND DRUG ABUSE,17796329,1,3460 S Federal Blvd,,Englewood,Arapahoe,CO,80110,,,1255980959,{},251S00000X,"{101YA0400X,251B00000X,251V00000X,251S00000X,25,64,101Y00000X,16}",{Wheelchair},"{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Education & Treatment Services for Persons",{NULL},{English},"{Medicaid,""Sliding Fee Scale"",""Self Pay""}","{LGBTQIA+,Men}",51002297,9eb6ec9bcc6fb8637400d2731f58173889d5a7b298aaff3c5b9586c9d8deadb0,hsd api,1/5/24 9:44 AM,No change,,,
2079746,"LAURIE FINNEGAN, PLLC",23184710,1,PO Box 647,,Frederick,Weld,CO,80530,,,1760118392,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002298,b93961d48b851c158c9d1f99fb4cc7d48f11c8b4eef4aff6d87800c3884d7e26,hsd api,1/5/24 9:44 AM,No change,,,
242744,GENESIS COUNSELING,145384,1,300 E Mineral Ave Ste 4,,Littleton,Arapahoe,CO,80122,(303) 798-6464,,1003087040,{},,{101YA0400X},{Wheelchair},"{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices",{},{English},"{""Sliding Fee Scale"",""Self Pay""}","{HIV,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Youth,Offender,""Clients referred from Court/Judicial System"",""American Indian""}",51002299,44cb645dd3bbfa378a0951e53f066df4ad2cfaa7aab65c15eb43d6f2eec48381,hsd api,1/5/24 9:44 AM,No change,,,
122210,Colorado State University,26192004,1,1612 Campus Delivery,SAGE HALL,Fort Collins,Larimer,CO,80523,(970) 416-6115,,1932647146,{},251S00000X,"{251S00000X,25,PSY}",{},{},{},{},{},{},51002300,03662d3bed8985c66668c4df7c26b7457c8cba7c1304f5b67e6d9e700e8f2aac,hsd api,1/5/24 9:44 AM,No change,,,
161317,,28605046,1,3000 South College Ave Suite 210,,Fort Collins,,CO,80525,(970) 472-1207,NLC13,1912248394,{},261QM0850X,"{261QM0850X,261QM0855X,38,MFT,""Marriage and Family Therapist"",""103 Psychology"",""1740 South College Avenue"",""375 East Horsetooth Road"",""3000 South College Avenue"",""4790 Table Mesa Drive"",""3000 S College Ave"",""375 E HORSETOOTH RD BLDG 3"",""375 E Horsetooth Rd"",""4790 Table Mesa Dr"",""300 S College Ave"",""000 OTHER"",""""}",{},{},{},{},{},{},51002301,63ff916bbeab16e6e9e849d8f96e42b2b17a6da690931efe0a028eafb24095f2,hsd api,1/5/24 9:44 AM,No change,,,
221481,Behavior Services of The Rockies,123361,1,1200 W South Boulder Rd Ste 204,,Lafayette,Boulder,CO,80026,(720) 837-2348,,1780129643,{},251S00000X,"{103K00000X,251S00000X,25}",{},{},{},{},{},{},51002302,b06ce4ccc911e9bfcdb17686b310d930df91a643007c8445ea7543996410748d,hsd api,1/5/24 9:44 AM,No change,,,
1832692,"WARRIOR TREE COUNSELING, LLC",13080667,1,PO Box 495,,Pine,Park,CO,80470,(720) 722-1561,,1558960922,{},251S00000X,"{25,251S00000X}",{},{},{},{},{},{},51002303,4f7bfdd905578c4392f068e33b4246c461cd78ab60b178ae28eef93bc4e404b5,hsd api,1/5/24 9:44 AM,No change,,,
2232190,"KATE NESTERWITZ, LMFT, LLC",28269021,1,3808 Julian St,,Denver,Denver,CO,80211,(732) 644-8683,,1609576362,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51002304,a50c9fe7dfeb71e324e3b3a739419b54937b702cd0e3bb9241eb1ae06432437a,hsd api,1/5/24 9:44 AM,No change,,,
1917621,"TREELINE THERAPY, LLC",13131842,1,PO Box 3808,,Telluride,San Miguel,CO,81435,(970) 596-6979,,1962080572,{},261QM0850X,{261QM0850X},{},{},{},{},{},{},51002305,4f6bc2db610796fa696db9a5540631c604e662cd9cead43453243e0e2d8ad45f,hsd api,1/5/24 9:44 AM,No change,,,
197434,AURORA MENTAL HEALTH CENTER,98602,1,20971 E Smoky Hill Rd Ste 101,,Aurora,Arapahoe,CO,80015,(303) 617-2300,,1467985580,{},251S00000X,"{251S00000X,35,261QR0405X,261QM0801X}",{},{},{},{},{},{},51002306,2e0ba8bea770ab38e54e460ca757634aeea4e2f4519bfc6509dee703f175c1d9,hsd api,1/5/24 9:44 AM,No change,,,
256894,Center For Change LLC - Federal,27040797,3,8020 Federal Blvd,,Westminster,Adams,CO,80031,(720) 638-9986,,1104222033,"{NULL,NULL,NULL}",261QR0405X,"{261QR0405X,""""}",{},"{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Education & Treatment Services for Persons",{},{},{},{},51002307,d12d6e31adf98e612e510ad6d1468ee290cd508259a3772a352cd55b1f564678,hsd api,1/5/24 9:44 AM,No change,,,
100330,SUNRISE COMMUNITY HEALTH,331,1,1555 N 17th Ave,,Greeley,Weld,CO,80631,(970) 304-6425,,1316244692,{},261QF0400X,"{261QF0400X,32}",{},{},{},{},{},{},51002308,829e3ebfc4a9016aaf939f5be8dc753e14bc48a59c2499698cac915f14769aa3,hsd api,1/5/24 9:44 AM,No change,,,
1477765,"LIGHTHOUSE THERAPY TEAM, LLC.",8760962,1,5460 Ward Rd Ste 305,,Arvada,Jefferson,CO,80002,(720) 255-1282,,1689298978,{},261QM0801X,"{261QM0801X,25}",{},{},{},{},{},{},51002309,8881053633e93ee1aa18eb62fd6f1f3a13531e66bcb061e8f458234f7abb0a8c,hsd api,1/5/24 9:44 AM,No change,,,
1902047,WESTSIDE BEHAVIORAL CARE,13651395,1,3035 W 25th Ave,,Denver,Denver,CO,80211,(303) 986-4197,,1699360388,{},261QM0801X,"{261QM0801X,25}",{},{},{},{},{},{},51002310,8d1c9ce3a14cbfab9abae98111968e8ffe3af194d045eca797502e68ef4ef2e5,hsd api,1/5/24 9:44 AM,No change,,,
210563,PRIVATE PRACTICE OF CARRIE HILDEBRANDT LLC,3654973,1,4251 Kipling St Unit 350,,Wheat Ridge,Jefferson,CO,80033,(720) 840-5392,,1184971939,{},261QM0801X,"{261QM0801X,""""}",{},{},{},{},{},{},51002312,a322b52e891b1b0c506a64d2fb081d76c6b30bfbe3bf19457a24cdc4bba2527d,hsd api,1/5/24 9:44 AM,No change,,,
183847,MIDVALLEY FAMILY PRACTICE PC,84690,1,1450 E Valley Rd Unit 102,,Basalt,Eagle,CO,81621,(970) 927-4666,,1568559748,{},251S00000X,"{207Q00000X,207Q00000X,363LF0000X,16,124Q00000X,251S00000X}",{},{},{},{},{},{},51002313,0acc0a992fbb72aaec0ae9ba06cdb7a4af36897b5e7045362fef7c07a38c7177,hsd api,1/5/24 9:44 AM,No change,,,
1476108,THE DIVINE THERAPY AND WELLNESS CENTER,8712565,1,5376 Tomah Dr Ste 210,,Colorado Springs,El Paso,CO,80918,(719) 766-7163,,1639701873,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51002314,3b10298cdb4fa963ad64dd8db3825619756bf6185016918ca93f11dc789f4094,hsd api,1/5/24 9:44 AM,No change,,,
963189,COLORADO WEST REGIONAL MENTAL HEALTH INC,3762793,1,244 Agate Ave,,Granby,Grand,CO,80446,(970) 887-2179,,1053978627,{},261QM0801X,"{261QM0801X,35,""052 Inpatient Psychiatry (Free-standing inpatient"",""076 Mental Health Residential Treatment Facility ""}",{},{},{},{},{},{},51002315,325c7e45c3c826eed2c53883a0f128c30299127ccee9ec02a3df402b671c21ef,hsd api,1/5/24 9:44 AM,No change,,,
259857,THE ROOST TRAINING CENTER,20396424,3,990 S Public Rd Unit B3,,Lafayette,Boulder,CO,80026,(303) 519-8936,,1992161152,{},251S00000X,"{253Z00000X,251S00000X,36}",{},{},{},{},{},{},51002316,7cedcf3cd70d9a19d9a39bcf51841628d8cddbb6718cee524beedf40c90affd0,hsd api,1/5/24 9:44 AM,No change,,,
2078745,"JENNIFER S. VELDHOFF LCSW, LLC",23159099,1,5230 Morning Glory Pl,,Highlands Ranch,Douglas,CO,80130,(720) 284-2833,,1437894342,{},261QM0850X,"{261QM0850X,1041C0700X,261QM0855X}",{},{},{},{},{},{},51002317,cad03e965d85cdcd8ea071f2192a655dc50e6fe7d4ef537eed3c100bfb2ca239,hsd api,1/5/24 9:44 AM,No change,,,
959277,LA COCINA,13121241,1,116 E Oak St,,Fort Collins,Larimer,CO,80524,(970) 232-0740,,1811554272,{},251S00000X,"{251S00000X,25}",{},{},{},{},{},{},51002318,04828f29d4bc9e39ab9013423ffa02455ee81816e9266b45c95f3fd880779dae,hsd api,1/5/24 9:44 AM,No change,,,
173216,SOUTHEAST COUNSELING & COACHING CENTER PC,23103547,1,22793 E Davies Dr,,Aurora,Arapahoe,CO,80016,(303) 617-8600,,1235339060,{},251S00000X,"{251S00000X,""""}",{},{},{},{},{},{},51002319,65ed45914533168fe5455b6acd54ceedc17c454d855012ac280c4f51fe44cb59,hsd api,1/5/24 9:44 AM,No change,,,
210325,ASTRAEA COUNSELING SERVICES,111857,1,3827 Precision Dr Unit A,,Fort Collins,Larimer,CO,80528,(970) 232-8236,,1811441447,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002320,160a0751297b9cb98329c10b1210810b0bd72d3d7fa9ac3df4f748905a8cb0b4,hsd api,1/5/24 9:44 AM,No change,,,
1904041,BALANCED MENTAL WELLNESS LLC,11407531,1,3470 S Sherman St Ste 3,,Englewood,Arapahoe,CO,80113,(303) 481-3489,,1831797844,{},261QM0850X,"{261QM0850X,25}",{},{},{},{},{},{},51002321,0147bab6f3bca2ad9d90f79a247ba5f9c5ac8416c29570a286ca1befe0e3f6d7,hsd api,1/5/24 9:44 AM,No change,,,
1902572,"AIM OUTPATIENT SERVICES, LLC",11380414,1,3960 Ivywood Ln,,Pueblo,Pueblo,CO,81005,(719) 924-9850,,1760088314,{},251S00000X,"{103K00000X,251S00000X,25}",{},{},{},{},{},{},51002322,ee0d3df4fd0ec37ef08c2d86bf5ac0b2b3242dbc76529f27e8077ec7932aa4be,hsd api,1/5/24 9:44 AM,No change,,,
145767,KAISER FOUNDATION HEALTH PLAN OF COLORADO,45995,1,1375 E 20th Ave,,Denver,Denver,CO,80205,(303) 338-3800,,1629186333,{},261QM0801X,"{261Q00000X,261QM0801X,261QM1300X,261QP2000X,261QP2300X,16}",{},{},{},{},{},{},51002324,8804c8faad34a8566014e41d910d3f38d2f4ebb6e8914e95322f464979320540,hsd api,1/5/24 9:44 AM,No change,,,
1478352,"METRO COMMUNITY PROVIDER NETWORK, INC.",13088139,1,2255 S Oneida St,,Denver,Denver,CO,80224,(303) 360-6276,,1770104275,{},261QF0400X,{261QF0400X},{},{},{},{},{},{},51002325,e0ed02fb23c83f52f454e4fb4e1685d62e094b295669fe33941043258be0d77a,hsd api,1/5/24 9:44 AM,No change,,,
1262622,"KEY AUTISM SERVICES CO, LLC",10251901,1,102 S Tejon St Ste 1100,,Colorado Springs,El Paso,CO,80903,(857) 829-4040,,1467007955,{},251S00000X,"{251S00000X,83}",{},{},{},{},{},{},51002326,e19da2ffb8b42de4ed03730dc208ff50f066eb1e7735141942196f4708dfdbb7,hsd api,1/5/24 9:44 AM,No change,,,
1916493,"EMPOWERED FREEDOM COUNSELING, PLLC",13059065,1,8462 Artesian Springs Pt,,Colorado Springs,El Paso,CO,80920,(719) 213-5496,,1386229201,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002327,5e28e02406d180e5d8ff82ab3a25cb7617c72326539f8ad629407a84f8c46e53,hsd api,1/5/24 9:44 AM,No change,,,
170274,Crossroads Turning Points Inc.- Alamosa - Lava Ln,70859,1,2265 Lava Ln,,Alamosa,Alamosa,CO,81101,(719) 589-5176,,1063756617,{},,"{101YA0400X,64,ACB}",{},"{""(""Opioid Treatment Programs"",SubstanceUseServices)"",""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",",{NULL},{},{},{},51002328,d3dd968edd0d87b41e8541ce92aef5ef09b388b21df9b622b129eaf10cab9ec1,hsd api,1/5/24 9:44 AM,No change,,,
2231175,EAGLETAIL HEALTH CARE LLC,28267996,1,109 4th St,,Castle Rock,Douglas,CO,80104,(303) 217-6684,,1023716081,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002329,57e079b85b4bb40a5079c869eff388507e832e2ca4fa81f85ec7dac24428fa66,hsd api,1/5/24 9:44 AM,No change,,,
1303489,SALUD FAMILY HEALTH,7962167,1,562 Sable Blvd Ste 100,,Aurora,Arapahoe,CO,80011,(303) 697-2583,,1134766553,{},261QF0400X,"{261QF0400X,32}",{},{},{},{},{},{},51002330,4e87909a253f4861461c21f937eae5a62174ed881839e7bf2b71cf9a0ebb5062,hsd api,1/5/24 9:44 AM,No change,,,
1475059,SOARING EAGLES CENTER FOR AUTI,8682139,1,125 W Palmer Lake Dr,,Pueblo,Pueblo,CO,81007,(719) 547-8803,,1538791330,{},251S00000X,"{251S00000X,36}",{},{},{},{},{},{},51002331,89ae6d1d95b0e80c64950dd972ad743487fa3fc7bb71272214d256e259d44a56,hsd api,1/5/24 9:44 AM,No change,,,
257234,E. DAWN MARTIN CACIII LLC,211520,1,2105 E Bijou St Ste B,,Colorado Springs,,CO,80909,(719) 473-0672,,1205326428,{},261QR0405X,"{261QP2300X,261QR0405X,261QR0405X,16}",{},{},{},{},{},{},51002332,a4b14ec96fe81a78b94a9a98b3a4eb972064edfd3b02b9859f0a6e3edc866478,hsd api,1/5/24 9:44 AM,No change,,,
257442,PEAK VISTA COMMUNITY HEALTH CENTERS,6064539,3,3205 N Academy Blvd Ste 130,,Colorado Springs,El Paso,CO,80917,(719) 632-5700,,1962740381,{},261QF0400X,"{261QF0400X,261QF0400X,32,""""}",{},{},{},{},{},{},51002333,9b6bdf3408006815085bac27e205cd0c47b2221d43024a38a4621d1fc09be999,hsd api,1/5/24 9:44 AM,No change,,,
220586,EQUINOX COUNSELING LLC,122436,1,9331 S Colorado Blvd Ste 60,,Highlands Ranch,Douglas,CO,80126,(303) 569-4588,,1992248843,{},251S00000X,"{251S00000X,LPC}",{},{},{},{},{},{},51002334,fbb2dce09d9cabd0889f98b8b52e2b7ca6c38b2b0a2d78258900b62479af444a,hsd api,1/5/24 9:44 AM,No change,,,
2031586,BETWEEN PLLC,17687877,1,202 N Foote Ave,,Lafayette,Boulder,CO,80026,(828) 551-7013,,1538821616,{},251S00000X,{251S00000X},{},{},{},{},{},{},51002336,c7c1d4da34a7e9fdfdac210af873450c36aa23132631b3f6e87dbc4c6f90626f,hsd api,1/5/24 9:44 AM,No change,,,
